0.9127 	ERROR 	Plugin `psychopy-cedrus` entry point requires module `psychopy_cedrus`, but it cannot be imported.
39.2815 	EXP 	Fixation: autoDraw = False
39.2815 	EXP 	grating: autoDraw = False
39.2815 	EXP 	grating: ori = np.float64(4.0)
39.2815 	EXP 	Fixation: autoDraw = True
39.3987 	EXP 	Device response: <KeyPress from None: t=39.250793666695245, value=up, duration=0.13228383334353566>
40.2659 	INFO 	Keyboard events cleared
40.2658 	EXP 	grating: autoDraw = True
40.2825 	EXP 	Fixation: autoDraw = False
40.5650 	EXP 	grating: autoDraw = False
41.4159 	EXP 	Device response: <KeyPress from None: t=41.41074045829009, value=down, duration=None>
41.4159 	EXP 	New trial (rep=10, index=0): <Trial 10 (0 in rep 10) data={'thisN': 10, 'thisTrialN': 0, 'thisRepN': 10}>
41.4167 	DATA 	Keypress: down
41.4326 	EXP 	Fixation: autoDraw = False
41.4326 	EXP 	grating: autoDraw = False
41.4326 	EXP 	grating: ori = np.float64(0.0)
41.4326 	EXP 	Fixation: autoDraw = True
41.5988 	EXP 	Device response: <KeyPress from None: t=41.41074045829009, value=down, duration=0.18048533331602812>
42.4158 	INFO 	Keyboard events cleared
42.4157 	EXP 	grating: autoDraw = True
42.4324 	EXP 	Fixation: autoDraw = False
42.7151 	EXP 	grating: autoDraw = False
42.9247 	DATA 	Keypress: up
42.9325 	EXP 	Device response: <KeyPress from None: t=42.92071933334228, value=up, duration=None>
42.9326 	EXP 	New trial (rep=11, index=0): <Trial 11 (0 in rep 11) data={'thisN': 11, 'thisTrialN': 0, 'thisRepN': 11}>
42.9490 	EXP 	Fixation: autoDraw = False
42.9490 	EXP 	grating: autoDraw = False
42.9490 	EXP 	grating: ori = np.float64(1.0)
42.9490 	EXP 	Fixation: autoDraw = True
43.0827 	EXP 	Device response: <KeyPress from None: t=42.92071933334228, value=up, duration=0.15229595836717635>
43.9315 	INFO 	Keyboard events cleared
43.9315 	EXP 	grating: autoDraw = True
43.9483 	EXP 	Fixation: autoDraw = False
44.2324 	EXP 	grating: autoDraw = False
44.7487 	EXP 	Device response: <KeyPress from None: t=44.74464558332693, value=up, duration=None>
44.7487 	EXP 	New trial (rep=12, index=0): <Trial 12 (0 in rep 12) data={'thisN': 12, 'thisTrialN': 0, 'thisRepN': 12}>
44.7501 	DATA 	Keypress: up
44.7649 	EXP 	Fixation: autoDraw = False
44.7649 	EXP 	grating: autoDraw = False
44.7649 	EXP 	grating: ori = np.float64(-2.0)
44.7649 	EXP 	Fixation: autoDraw = True
44.9319 	EXP 	Device response: <KeyPress from None: t=44.74464558332693, value=up, duration=0.180324999964796>
45.7490 	INFO 	Keyboard events cleared
45.7490 	EXP 	grating: autoDraw = True
45.7658 	EXP 	Fixation: autoDraw = False
46.0486 	EXP 	grating: autoDraw = False
46.1390 	DATA 	Keypress: up
46.1486 	EXP 	Device response: <KeyPress from None: t=46.135638583335094, value=up, duration=None>
46.1487 	EXP 	New trial (rep=13, index=0): <Trial 13 (0 in rep 13) data={'thisN': 13, 'thisTrialN': 0, 'thisRepN': 13}>
46.1651 	EXP 	Fixation: autoDraw = False
46.1651 	EXP 	grating: autoDraw = False
46.1651 	EXP 	grating: ori = np.float64(0.0)
46.1651 	EXP 	Fixation: autoDraw = True
46.2660 	EXP 	Device response: <KeyPress from None: t=46.135638583335094, value=up, duration=0.12844012503046542>
47.1492 	INFO 	Keyboard events cleared
47.1491 	EXP 	grating: autoDraw = True
47.1658 	EXP 	Fixation: autoDraw = False
47.4491 	EXP 	grating: autoDraw = False
47.6485 	EXP 	Device response: <KeyPress from None: t=47.643577791634016, value=up, duration=None>
47.6485 	EXP 	New trial (rep=14, index=0): <Trial 14 (0 in rep 14) data={'thisN': 14, 'thisTrialN': 0, 'thisRepN': 14}>
47.6488 	DATA 	Keypress: up
47.6651 	EXP 	Fixation: autoDraw = False
47.6651 	EXP 	grating: autoDraw = False
